id_datetime,invest_drug_rowid,term_type,terms
2020-09-21T16:21:40Z,2073,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,2075,invest_idb_name,DLYE5953A
2020-09-21T16:21:40Z,2075,invest_idb_name,DLYE5953A 2.4mg/kg infusion
2020-09-21T16:21:40Z,2078,invest_idb_name,RO31-7453-30% LOAD 50MG CAP.
2020-09-21T16:21:40Z,2080,invest_idb_name,GM2-KLH
2020-09-21T16:21:40Z,2080,invest_idb_name,GM2KLH 10MCG/ QS-21 100MCG
2020-09-21T16:21:40Z,2082,invest_idb_name,debio
2020-09-21T16:21:40Z,2082,invest_idb_name,DEBIO 1347
2020-09-21T16:21:40Z,2082,invest_idb_name,DEBIO 1347 (CH5183284)
2020-09-21T16:21:40Z,2082,invest_idb_name Front of 1st Parentheses,DEBIO 1347
2020-09-21T16:21:40Z,2083,invest_idb_name,PRINOMASTAT
2020-09-21T16:21:40Z,2083,invest_idb_name,PRINOMASTAT (AG-3340)
2020-09-21T16:21:40Z,2083,invest_idb_name Front of 1st Parentheses,PRINOMASTAT
2020-09-21T16:21:40Z,2083,invest_idb_name,PRINOMASTAT VS. PLACEBO
2020-09-21T16:21:40Z,2091,invest_idb_name,DCC-2618
2020-09-21T16:21:40Z,2091,invest_idb_name,DCC-2618-01-001 50mg
2020-09-21T16:21:40Z,2091,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,2092,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,2092,invest_idb_name,MUC 1-KLH + QS 21 100MCG
2020-09-21T16:21:40Z,2100,invest_idb_name,GLOBO H-KLH
2020-09-21T16:21:40Z,2100,invest_idb_name,TE CA WITH GLOBO H-KLH + QS21
2020-09-21T16:21:40Z,2101,invest_idb_name,SCH66336
2020-09-21T16:21:40Z,2102,invest_idb_name,RO31-7453-50% LOAD 100MG CAP.
2020-09-21T16:21:40Z,2105,invest_idb_name,KSA-KLH + GPI-0100
2020-09-21T16:21:40Z,2108,invest_idb_name,SHO-SAIKO-TO
2020-09-21T16:21:40Z,2108,invest_idb_name,"Sho-Saiko-To Packet INV, 2.5 gm"
2020-09-21T16:21:40Z,2109,invest_idb_name,3F8 MOAB
2020-09-21T16:21:40Z,211,invest_idb_name,VELEDIMEX
2020-09-21T16:21:40Z,211,invest_idb_name,Veledimex 20 mg
2020-09-21T16:21:40Z,2111,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,2111,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,2111,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,2111,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,2114,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,2114,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,2114,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,2114,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,2120,invest_idb_name,POLYVALENT VACCINE 10-099 + OPT-821
2020-09-21T16:21:40Z,2121,invest_idb_name,KSA-KLH
2020-09-21T16:21:40Z,2121,invest_idb_name,KSA-KLH 3MCG INJ.
2020-09-21T16:21:40Z,2126,invest_idb_name,DCC-2618
2020-09-21T16:21:40Z,2126,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,2128,invest_idb_name,DS-3201B
2020-09-21T16:21:40Z,2130,invest_idb_name,GDC-0077
2020-09-21T16:21:40Z,2131,invest_idb_name,DCC-2618
2020-09-21T16:21:40Z,2131,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,2135,invest_idb_name,ROVALPITUZUMAB (SC16LD6.5)
2020-09-21T16:21:40Z,2135,invest_idb_name Front of 1st Parentheses,ROVALPITUZUMAB
2020-09-21T16:21:40Z,2135,invest_idb_name Inside 1st Parentheses,SC16LD6.5
2020-09-21T16:21:40Z,2135,invest_idb_name,SC16LD6.5
2020-09-21T16:21:40Z,2137,invest_idb_name,AZD8186
2020-09-21T16:21:40Z,2140,invest_idb_name,LSZ102
2020-09-21T16:21:40Z,2141,invest_idb_name,CARBOXYAMIDOTRIAZOLE
2020-09-21T16:21:40Z,2141,invest_idb_name,CARBOXYAMIDOTRIAZOLE OROTATE (CTO)
2020-09-21T16:21:40Z,2141,invest_idb_name Front of 1st Parentheses,CARBOXYAMIDOTRIAZOLE OROTATE
2020-09-21T16:21:40Z,2141,invest_idb_name Inside 1st Parentheses,CTO
2020-09-21T16:21:40Z,2141,invest_idb_name,CTO
2020-09-21T16:21:40Z,2144,invest_idb_name,CERGUTUZUMAB
2020-09-21T16:21:40Z,2144,invest_idb_name,CERGUTUZUMAB AMUNALEUKIN (RO6895882)
2020-09-21T16:21:40Z,2144,invest_idb_name Front of 1st Parentheses,CERGUTUZUMAB AMUNALEUKIN
2020-09-21T16:21:40Z,2145,invest_idb_name,SRF231
2020-09-21T16:21:40Z,2152,invest_idb_name,CML VAX 5
2020-09-21T16:21:40Z,2152,invest_idb_name,CMLVAX VACCINE 100MCG
2020-09-21T16:21:40Z,2153,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,2153,invest_idb_name,MUC-1 KLH 3MCG
2020-09-21T16:21:40Z,2160,invest_idb_name,GDC-0980
2020-09-21T16:21:40Z,2167,invest_idb_name,HU M195
2020-09-21T16:21:40Z,2167,invest_idb_name,"LINTUZUMAB (HU M195, SGN-33)"
2020-09-21T16:21:40Z,2167,invest_idb_name Front of 1st Parentheses,LINTUZUMAB
2020-09-21T16:21:40Z,2167,invest_idb_name Inside 1st Parentheses,HU M195
2020-09-21T16:21:40Z,2167,invest_idb_name Inside 1st Parentheses,SGN-33
2020-09-21T16:21:40Z,2173,invest_idb_name,TN(C)KLH
2020-09-21T16:21:40Z,2173,invest_idb_name Behind 1st Parentheses,KLH
2020-09-21T16:21:40Z,2173,invest_idb_name,TNC-KLH 3MCG+QS21 100MCG
2020-09-21T16:21:40Z,2175,invest_idb_name,HUMAX-CD4
2020-09-21T16:21:40Z,2176,invest_idb_name,BMS-275291
2020-09-21T16:21:40Z,2177,invest_idb_name,HU M195
2020-09-21T16:21:40Z,2177,invest_idb_name,"LINTUZUMAB (HU M195, SGN-33)"
2020-09-21T16:21:40Z,2177,invest_idb_name Front of 1st Parentheses,LINTUZUMAB
2020-09-21T16:21:40Z,2177,invest_idb_name Inside 1st Parentheses,HU M195
2020-09-21T16:21:40Z,2177,invest_idb_name Inside 1st Parentheses,SGN-33
2020-09-21T16:21:40Z,2178,invest_idb_name,DTRMWXHS-12
2020-09-21T16:21:40Z,2179,invest_idb_name,TNX-650
2020-09-21T16:21:40Z,2184,invest_idb_name,BMS-986205
2020-09-21T16:21:40Z,2186,invest_idb_name,YIV-906
2020-09-21T16:21:40Z,2188,invest_idb_name,TAK-788 (AP32788)
2020-09-21T16:21:40Z,2188,invest_idb_name Front of 1st Parentheses,TAK-788
2020-09-21T16:21:40Z,2190,invest_idb_name,GM2KLH/GD2KLH/QS-21
2020-09-21T16:21:40Z,2190,invest_idb_name,GM2KLH + GD2KLH + QS21 100MCG
2020-09-21T16:21:40Z,2198,invest_idb_name,DARATUMUMAB-HYALURONIDASE
2020-09-21T16:21:40Z,2199,invest_idb_name,ONC201
2020-09-21T16:21:40Z,2199,invest_idb_name,ONC201 250mg
2020-09-21T16:21:40Z,22,invest_idb_name,GDC-0084
2020-09-21T16:21:40Z,220,invest_idb_name,ABAGOVOMAB
2020-09-21T16:21:40Z,220,invest_idb_name,ABAGOVOMAB (ACA-125)
2020-09-21T16:21:40Z,220,invest_idb_name Front of 1st Parentheses,ABAGOVOMAB
2020-09-21T16:21:40Z,220,invest_idb_name Inside 1st Parentheses,ACA-125
2020-09-21T16:21:40Z,2203,invest_idb_name,G3139 (OBLIMERSEN SODIUM)
2020-09-21T16:21:40Z,2203,invest_idb_name Inside 1st Parentheses,OBLIMERSEN SODIUM
2020-09-21T16:21:40Z,2203,invest_idb_name,Genasense (G3139)
2020-09-21T16:21:40Z,2203,invest_idb_name Front of 1st Parentheses,Genasense
2020-09-21T16:21:40Z,2205,invest_idb_name,Anti-Ox
2020-09-21T16:21:40Z,2205,invest_idb_name,ANTI-OX40
2020-09-21T16:21:40Z,2206,invest_idb_name,COL-3
2020-09-21T16:21:40Z,2207,invest_idb_name,CB-839 vs PLACEBO
2020-09-21T16:21:40Z,2207,invest_idb_name,TELAGLENASTAT (CB-839)
2020-09-21T16:21:40Z,2207,invest_idb_name Front of 1st Parentheses,TELAGLENASTAT
2020-09-21T16:21:40Z,221,invest_idb_name,GSK525762
2020-09-21T16:21:40Z,2212,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,2212,invest_idb_name,Selpercatinib/LOXO-292 cap 80mg 19-257
2020-09-21T16:21:40Z,2217,invest_idb_name,TYROSINASE 500MCG+MONTANIDE1:1
2020-09-21T16:21:40Z,2219,invest_idb_name,STN-KLH
2020-09-21T16:21:40Z,2219,invest_idb_name,STN KLH 30MCG + QS-21 100MCG
2020-09-21T16:21:40Z,2222,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,2223,invest_idb_name,BMS 214662
2020-09-21T16:21:40Z,2223,invest_idb_name,BMS-214662
2020-09-21T16:21:40Z,2224,invest_idb_name,BMS214662
2020-09-21T16:21:40Z,2224,invest_idb_name,BMS-214662
2020-09-21T16:21:40Z,2225,invest_idb_name,CB-839/Placebo 200 mg
2020-09-21T16:21:40Z,2225,invest_idb_name,TELAGLENASTAT (CB-839)
2020-09-21T16:21:40Z,2225,invest_idb_name Front of 1st Parentheses,TELAGLENASTAT
2020-09-21T16:21:40Z,2231,invest_idb_name,NAVITOCLAX
2020-09-21T16:21:40Z,2231,invest_idb_name,Navitoclax 100mg
2020-09-21T16:21:40Z,2231,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,2231,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,2231,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,2236,invest_idb_name,MARIMASTAT
2020-09-21T16:21:40Z,2236,invest_idb_name,MARIMASTAT OR PLACEBO
2020-09-21T16:21:40Z,2238,invest_idb_name,GD3-LACTONE-KLH 30MCG+QS21 100
2020-09-21T16:21:40Z,2238,invest_idb_name,GD3L-KLH/QS-21
2020-09-21T16:21:40Z,2239,invest_idb_name,FUCOSYL-GM1-KLH
2020-09-21T16:21:40Z,2241,invest_idb_name,ALRT1550
2020-09-21T16:21:40Z,2244,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,2244,invest_idb_name,MUC-1 KLH 30MCG
2020-09-21T16:21:40Z,2245,invest_idb_name,TLK286
2020-09-21T16:21:40Z,2247,invest_idb_name,MCC (mycobacterial cell wall-DNA cmplx)
2020-09-21T16:21:40Z,2247,invest_idb_name Front of 1st Parentheses,MCC
2020-09-21T16:21:40Z,2247,invest_idb_name Inside 1st Parentheses,mycobacterial cell wall-DNA cmplx
2020-09-21T16:21:40Z,2247,invest_idb_name,MCC (MYCOBACTERIAL CELL WALL-DNA COMPLEX)
2020-09-21T16:21:40Z,2247,invest_idb_name Inside 1st Parentheses,MYCOBACTERIAL CELL WALL-DNA COMPLEX
2020-09-21T16:21:40Z,2249,invest_idb_name,SJG-136
2020-09-21T16:21:40Z,2250,invest_idb_name,17-AAG
2020-09-21T16:21:40Z,2250,invest_idb_name,"TANESPIMYCIN (17-AAG, KOS-953)"
2020-09-21T16:21:40Z,2250,invest_idb_name Front of 1st Parentheses,TANESPIMYCIN
2020-09-21T16:21:40Z,2250,invest_idb_name Inside 1st Parentheses,17-AAG
2020-09-21T16:21:40Z,2250,invest_idb_name Inside 1st Parentheses,KOS-953
2020-09-21T16:21:40Z,2255,invest_idb_name,BMS-663513
2020-09-21T16:21:40Z,2255,invest_idb_name,URELUMAB (BMS-663513)
2020-09-21T16:21:40Z,2255,invest_idb_name Front of 1st Parentheses,URELUMAB
2020-09-21T16:21:40Z,2255,invest_idb_name Inside 1st Parentheses,BMS-663513
2020-09-21T16:21:40Z,2259,invest_idb_name,INCAGN01876
2020-09-21T16:21:40Z,2262,invest_idb_name,CPI-0610
2020-09-21T16:21:40Z,2267,invest_idb_name,ROGARATINIB
2020-09-21T16:21:40Z,2267,invest_idb_name,Rogaratinib 200mg tab
2020-09-21T16:21:40Z,2267,invest_idb_name,ROGARATINIB (BAY1163877)
2020-09-21T16:21:40Z,2267,invest_idb_name Front of 1st Parentheses,ROGARATINIB
2020-09-21T16:21:40Z,2267,invest_idb_name Inside 1st Parentheses,BAY1163877
2020-09-21T16:21:40Z,2269,invest_idb_name,MLN0128
2020-09-21T16:21:40Z,2269,invest_idb_name,"SAPANISERTIB (MLN0128, TAK228)"
2020-09-21T16:21:40Z,2269,invest_idb_name Front of 1st Parentheses,SAPANISERTIB
2020-09-21T16:21:40Z,2269,invest_idb_name Inside 1st Parentheses,MLN0128
2020-09-21T16:21:40Z,2269,invest_idb_name Inside 1st Parentheses,TAK228
2020-09-21T16:21:40Z,227,invest_idb_name,RO5045337 (R7112)
2020-09-21T16:21:40Z,2270,invest_idb_name,PIMASERTIB
2020-09-21T16:21:40Z,2270,invest_idb_name,PIMASERTIB (MSC1936369B)
2020-09-21T16:21:40Z,2270,invest_idb_name Front of 1st Parentheses,PIMASERTIB
2020-09-21T16:21:40Z,2270,invest_idb_name Inside 1st Parentheses,MSC1936369B
2020-09-21T16:21:40Z,2271,invest_idb_name,SEVITERONEL (VT-464)
2020-09-21T16:21:40Z,2271,invest_idb_name Front of 1st Parentheses,SEVITERONEL
2020-09-21T16:21:40Z,2272,invest_idb_name,DS-3201B
2020-09-21T16:21:40Z,2274,invest_idb_name,IMGN529
2020-09-21T16:21:40Z,2276,invest_idb_name,BSI-201
2020-09-21T16:21:40Z,2276,invest_idb_name,INIPARIB (BSI-201)
2020-09-21T16:21:40Z,2276,invest_idb_name Front of 1st Parentheses,INIPARIB
2020-09-21T16:21:40Z,2276,invest_idb_name Inside 1st Parentheses,BSI-201
2020-09-21T16:21:40Z,2279,invest_idb_name,CORT125281
2020-09-21T16:21:40Z,2280,invest_idb_name,AGS-16M8F
2020-09-21T16:21:40Z,2289,invest_idb_name,Galunisertib
2020-09-21T16:21:40Z,2289,invest_idb_name,GALUNISERTIB
2020-09-21T16:21:40Z,2289,invest_idb_name,GALUNISERTIB (LY2157299)
2020-09-21T16:21:40Z,2289,invest_idb_name Front of 1st Parentheses,GALUNISERTIB
2020-09-21T16:21:40Z,2290,invest_idb_name,MLN0128
2020-09-21T16:21:40Z,2290,invest_idb_name,"SAPANISERTIB (MLN0128, TAK228)"
2020-09-21T16:21:40Z,2290,invest_idb_name Front of 1st Parentheses,SAPANISERTIB
2020-09-21T16:21:40Z,2290,invest_idb_name Inside 1st Parentheses,MLN0128
2020-09-21T16:21:40Z,2290,invest_idb_name Inside 1st Parentheses,TAK228
2020-09-21T16:21:40Z,2295,invest_idb_name,AZD0530
2020-09-21T16:21:40Z,230,invest_idb_name,GSK525762
2020-09-21T16:21:40Z,2300,invest_idb_name,ARQ 092
2020-09-21T16:21:40Z,2301,invest_idb_name,BVD-523
2020-09-21T16:21:40Z,2301,invest_idb_name,BVD-523 13-254
2020-09-21T16:21:40Z,2301,invest_idb_name,ULIXERTINIB (BVD-523)
2020-09-21T16:21:40Z,2301,invest_idb_name Front of 1st Parentheses,ULIXERTINIB
2020-09-21T16:21:40Z,2301,invest_idb_name Inside 1st Parentheses,BVD-523
2020-09-21T16:21:40Z,2303,invest_idb_name,QAX576
2020-09-21T16:21:40Z,2305,invest_idb_name,NEO-PV-01
2020-09-21T16:21:40Z,2305,invest_idb_name,NEO-PV-01 + POLY-ICLC
2020-09-21T16:21:40Z,2306,invest_idb_name,VINTAFOLIDE
2020-09-21T16:21:40Z,2306,invest_idb_name,VINTAFOLIDE (EC145)
2020-09-21T16:21:40Z,2306,invest_idb_name Front of 1st Parentheses,VINTAFOLIDE
2020-09-21T16:21:40Z,2307,invest_idb_name,TKI258
2020-09-21T16:21:40Z,2311,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,2311,invest_idb_name,LOXO-292 SPU 20mg/mL oral suspension
2020-09-21T16:21:40Z,2311,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,2312,invest_idb_name,PU-H71
2020-09-21T16:21:40Z,2322,invest_idb_name,TIRAGOLUMAB
2020-09-21T16:21:40Z,2322,invest_idb_name,TIRAGOLUMAB (RO7092284/MTIG7192A)
2020-09-21T16:21:40Z,2322,invest_idb_name Front of 1st Parentheses,TIRAGOLUMAB
2020-09-21T16:21:40Z,2322,invest_idb_name Inside 1st Parentheses,RO7092284/MTIG7192A
2020-09-21T16:21:40Z,2323,invest_idb_name,LIAROZOLE
2020-09-21T16:21:40Z,2323,invest_idb_name,LIAROZOLE (R85246)
2020-09-21T16:21:40Z,2323,invest_idb_name Front of 1st Parentheses,LIAROZOLE
2020-09-21T16:21:40Z,2326,invest_idb_name,EPACADOSTAT
2020-09-21T16:21:40Z,2326,invest_idb_name,Epacadostat
2020-09-21T16:21:40Z,2326,invest_idb_name,EPACADOSTAT (INCB024360)
2020-09-21T16:21:40Z,2326,invest_idb_name Front of 1st Parentheses,EPACADOSTAT
2020-09-21T16:21:40Z,2326,invest_idb_name Inside 1st Parentheses,INCB024360
2020-09-21T16:21:40Z,2327,invest_idb_name,GD3-LACTONE-KLH 30 MCG/QS21
2020-09-21T16:21:40Z,2327,invest_idb_name,GD3L-KLH/QS-21
2020-09-21T16:21:40Z,2328,invest_idb_name,BMS-813160
2020-09-21T16:21:40Z,2328,invest_idb_name,BMS- 813160
2020-09-21T16:21:40Z,233,invest_idb_name,AG-881 or placebo
2020-09-21T16:21:40Z,2332,invest_idb_name,NF-SU5416
2020-09-21T16:21:40Z,2332,invest_idb_name,SU5416 (SEMAXANIB)
2020-09-21T16:21:40Z,2332,invest_idb_name Inside 1st Parentheses,SEMAXANIB
2020-09-21T16:21:40Z,2335,invest_idb_name,SITRAVATINIB
2020-09-21T16:21:40Z,2335,invest_idb_name,sitravatinib 40mg
2020-09-21T16:21:40Z,2335,invest_idb_name,SITRAVATINIB (MGCD516)
2020-09-21T16:21:40Z,2335,invest_idb_name Front of 1st Parentheses,SITRAVATINIB
2020-09-21T16:21:40Z,2335,invest_idb_name Inside 1st Parentheses,MGCD516
2020-09-21T16:21:40Z,2336,invest_idb_name,SITRAVATINIB
2020-09-21T16:21:40Z,2336,invest_idb_name,Sitravatinib 40mg
2020-09-21T16:21:40Z,2336,invest_idb_name,SITRAVATINIB (MGCD516)
2020-09-21T16:21:40Z,2336,invest_idb_name Front of 1st Parentheses,SITRAVATINIB
2020-09-21T16:21:40Z,2336,invest_idb_name Inside 1st Parentheses,MGCD516
2020-09-21T16:21:40Z,2338,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,2338,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,2338,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,2338,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,2339,invest_idb_name,ONC201
2020-09-21T16:21:40Z,2339,invest_idb_name,Onc201
2020-09-21T16:21:40Z,2340,invest_idb_name,GNS561
2020-09-21T16:21:40Z,2342,invest_idb_name,MARIMASTAT
2020-09-21T16:21:40Z,2342,invest_idb_name,MARIMASTAT OR PLACEBO
2020-09-21T16:21:40Z,2345,invest_idb_name,ULOCUPLUMAB
2020-09-21T16:21:40Z,2345,invest_idb_name,ULOCUPLUMAB (BMS-936564)
2020-09-21T16:21:40Z,2345,invest_idb_name Front of 1st Parentheses,ULOCUPLUMAB
2020-09-21T16:21:40Z,2345,invest_idb_name Inside 1st Parentheses,BMS-936564
2020-09-21T16:21:40Z,2348,invest_idb_name,aeb
2020-09-21T16:21:40Z,2348,invest_idb_name,AEB071
2020-09-21T16:21:40Z,235,invest_idb_name,zen003694
2020-09-21T16:21:40Z,235,invest_idb_name,ZEN003694
2020-09-21T16:21:40Z,2350,invest_idb_name,ARQ092
2020-09-21T16:21:40Z,2350,invest_idb_name,ARQ 092
2020-09-21T16:21:40Z,2351,invest_idb_name,LSZ102
2020-09-21T16:21:40Z,2354,invest_idb_name,UMBRALISIB
2020-09-21T16:21:40Z,2354,invest_idb_name,UMBRALISIB (TGR-1202)
2020-09-21T16:21:40Z,2354,invest_idb_name Front of 1st Parentheses,UMBRALISIB
2020-09-21T16:21:40Z,2354,invest_idb_name Inside 1st Parentheses,TGR-1202
2020-09-21T16:21:40Z,2355,invest_idb_name,GP100(210M) 500MCG+QS21 100MCG
2020-09-21T16:21:40Z,2355,invest_idb_name Behind 1st Parentheses,500MCG+QS21 100MCG
2020-09-21T16:21:40Z,2356,invest_idb_name,DOXIL 2MG/ML 20MG VIAL
2020-09-21T16:21:40Z,2357,invest_idb_name,TN(C)KLH
2020-09-21T16:21:40Z,2357,invest_idb_name Behind 1st Parentheses,KLH
2020-09-21T16:21:40Z,2357,invest_idb_name,TN-C KLH 7MCG+QS21 100MCG
2020-09-21T16:21:40Z,2359,invest_idb_name,BMS-813160
2020-09-21T16:21:40Z,236,invest_idb_name,TAS3681
2020-09-21T16:21:40Z,236,invest_idb_name,TAS3681 100mgs
2020-09-21T16:21:40Z,2363,invest_idb_name,NECUPARANIB
2020-09-21T16:21:40Z,2363,invest_idb_name,NECUPARANIB (M402)
2020-09-21T16:21:40Z,2363,invest_idb_name Front of 1st Parentheses,NECUPARANIB
2020-09-21T16:21:40Z,2367,invest_idb_name,STN-KLH
2020-09-21T16:21:40Z,2367,invest_idb_name,STNKLH30+QS21100
2020-09-21T16:21:40Z,2373,invest_idb_name,SAR439859
2020-09-21T16:21:40Z,2373,invest_idb_name,Sar439859
2020-09-21T16:21:40Z,2376,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,2376,invest_idb_name,MUC-1 KLH + QS 21 100MCG
2020-09-21T16:21:40Z,2381,invest_idb_name,CML-VAX-6(6PEPX100MCGPEP)+QS12
2020-09-21T16:21:40Z,2381,invest_idb_name Front of 1st Parentheses,CML-VAX-6
2020-09-21T16:21:40Z,2381,invest_idb_name Inside 1st Parentheses,6PEPX100MCGPEP
2020-09-21T16:21:40Z,2381,invest_idb_name,CML VAX 6 + QS21
2020-09-21T16:21:40Z,2385,invest_idb_name,MG-0103 (MGCD0103)
2020-09-21T16:21:40Z,2385,invest_idb_name Inside 1st Parentheses,MGCD0103
2020-09-21T16:21:40Z,2387,invest_idb_name,PATUPILONE
2020-09-21T16:21:40Z,2387,invest_idb_name,PATUPILONE (EPO906)
2020-09-21T16:21:40Z,2387,invest_idb_name Front of 1st Parentheses,PATUPILONE
2020-09-21T16:21:40Z,2387,invest_idb_name Inside 1st Parentheses,EPO906
2020-09-21T16:21:40Z,2394,invest_idb_name,GDC-0032
2020-09-21T16:21:40Z,2394,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,2394,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,2394,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,2395,invest_idb_name,BMS-986016
2020-09-21T16:21:40Z,2395,invest_idb_name,RELATLIMAB (BMS-986016/ANTI-LAG-3)
2020-09-21T16:21:40Z,2395,invest_idb_name Front of 1st Parentheses,RELATLIMAB
2020-09-21T16:21:40Z,2395,invest_idb_name Inside 1st Parentheses,BMS-986016/ANTI-LAG-3
2020-09-21T16:21:40Z,2396,invest_idb_name,HDM201
2020-09-21T16:21:40Z,2396,invest_idb_name,HDM201 (NEW VARIANT 2)
2020-09-21T16:21:40Z,2396,invest_idb_name Front of 1st Parentheses,HDM201
2020-09-21T16:21:40Z,2396,invest_idb_name Inside 1st Parentheses,NEW VARIANT 2
2020-09-21T16:21:40Z,2397,invest_idb_name,BMS-986012
2020-09-21T16:21:40Z,240,invest_idb_name,LY293111 20 APSULE
2020-09-21T16:21:40Z,2400,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,2400,invest_idb_name,LOXO-292 80 mg
2020-09-21T16:21:40Z,2400,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,2405,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,2405,invest_idb_name,LOXO-292 20 mg/mL Oral Suspension
2020-09-21T16:21:40Z,2405,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,2408,invest_idb_name,TPIV200
2020-09-21T16:21:40Z,2409,invest_idb_name,EPACADOSTAT (INCB024360)
2020-09-21T16:21:40Z,2409,invest_idb_name Front of 1st Parentheses,EPACADOSTAT
2020-09-21T16:21:40Z,2409,invest_idb_name Inside 1st Parentheses,INCB024360
2020-09-21T16:21:40Z,2409,invest_idb_name,INCB024360
2020-09-21T16:21:40Z,2412,invest_idb_name,OMP-59R5
2020-09-21T16:21:40Z,2412,invest_idb_name,TAREXTUMAB (OMP-59R5)
2020-09-21T16:21:40Z,2412,invest_idb_name Front of 1st Parentheses,TAREXTUMAB
2020-09-21T16:21:40Z,2412,invest_idb_name Inside 1st Parentheses,OMP-59R5
2020-09-21T16:21:40Z,2413,invest_idb_name,MEDI6383
2020-09-21T16:21:40Z,2414,invest_idb_name,ARQ 092
2020-09-21T16:21:40Z,2418,invest_idb_name,RGX-202-01
2020-09-21T16:21:40Z,242,invest_idb_name,sodium bicarbonate mouth rinse
2020-09-21T16:21:40Z,2421,invest_idb_name,DEFOROLIMUS
2020-09-21T16:21:40Z,2421,invest_idb_name,RIDAFOROLIMUS (MK-8669)
2020-09-21T16:21:40Z,2421,invest_idb_name Front of 1st Parentheses,RIDAFOROLIMUS
2020-09-21T16:21:40Z,2425,invest_idb_name,GMCSF-DNA
2020-09-21T16:21:40Z,2428,invest_idb_name,AZD5438
2020-09-21T16:21:40Z,2432,invest_idb_name,GSK3326595
2020-09-21T16:21:40Z,2433,invest_idb_name,TG-1501 (CK-301)
2020-09-21T16:21:40Z,2436,invest_idb_name,RGX-104
2020-09-21T16:21:40Z,244,invest_idb_name,RO5126766 (CH5126766)
2020-09-21T16:21:40Z,2440,invest_idb_name,ENZASTAURIN (LY317615)
2020-09-21T16:21:40Z,2440,invest_idb_name Front of 1st Parentheses,ENZASTAURIN
2020-09-21T16:21:40Z,2449,invest_idb_name,AMG 510
2020-09-21T16:21:40Z,245,invest_idb_name,NIROGACESTAT
2020-09-21T16:21:40Z,245,invest_idb_name,NIROGACESTAT (PF-03084014)
2020-09-21T16:21:40Z,245,invest_idb_name Front of 1st Parentheses,NIROGACESTAT
2020-09-21T16:21:40Z,2453,invest_idb_name,ANTINEOPLASTON AS2-1
2020-09-21T16:21:40Z,2453,invest_idb_name,ANTINEOPLASTON AS2-1 8GM/100ML
2020-09-21T16:21:40Z,2464,invest_idb_name,"CNF 2024 (BIIB021, CF1983)"
2020-09-21T16:21:40Z,2464,invest_idb_name Front of 1st Parentheses,CNF 2024
2020-09-21T16:21:40Z,2464,invest_idb_name Inside 1st Parentheses,BIIB021
2020-09-21T16:21:40Z,2469,invest_idb_name,ULIXERTINIB
2020-09-21T16:21:40Z,2469,invest_idb_name,ULIXERTINIB (BVD-523)
2020-09-21T16:21:40Z,2469,invest_idb_name Front of 1st Parentheses,ULIXERTINIB
2020-09-21T16:21:40Z,2469,invest_idb_name Inside 1st Parentheses,BVD-523
2020-09-21T16:21:40Z,2469,invest_idb_name,Ulixertinib (BVD-523FB
2020-09-21T16:21:40Z,2470,invest_idb_name,GDC-0980
