scrape_datetime,rn_url,concept_synonym_type,concept_synonym_name
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Goodnight
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Hibechin
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Histantil
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,HL 8700
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Kinetosin
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Lergigan
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Mymethazine Fortis
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,N-(2'-Dimethylamino-2'-methyl)ethylphenothiazine hydrochloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,N-(2-Dimethylaminopropyl-1)phenothiazine hydrochloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,NSC 231688
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Phenadoz
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Phencen
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Phenergan
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Phenergan Fortis
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Phenergan Plain
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,"Phenothiazine, 10-(2-(dimethylamino)-propyl)-, hydrochloride"
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Pipolfen
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Pipolphen
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Plletia
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,PMS Promethazine
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Primine
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promantine
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Prome
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Prometazina
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Prometh Fortis
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Prometh Plain
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethacon
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethazine chloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethazine HCl
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethazine hydrochloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethazine monohydrochloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethazine Plain
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethegan
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethiazin
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promethiazin [German]
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Promine
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Proneurin
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Prothazin
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Pyrethia
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Remsed
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Romergan
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Soporil
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,UNII-R61ZEH7I1I
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,V GAN
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Zipan-25
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Synonyms,Zipan-50
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Systematic Names,"10H-Phenothiazine-10-ethanamine, N,N,alpha-trimethyl-, hydrochloride (1:1)"
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Systematic Names,"10H-Phenothiazine-10-ethanamine, N,N,alpha-trimethyl-, monohydrochloride"
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Systematic Names,"Phenothiazine, 10-(2-(dimethylamino)propyl)-, monohydrochloride"
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Superlist Name,Promethazine hydrochloride
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Mixture Names,Mepergan
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Mixture Names,Phenergan VC
2020-09-15 18:28:47,https://chem.nlm.nih.gov/chemidplus/rn/58-33-3,Mixture Names,Phenergan-D
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Name of Substance,Chlorcyclizine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Name of Substance,Chlorcyclizine [INN:BAN]
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,1-((4-Chlorophenyl)phenylmethyl)-4-methylpiperazine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,1-(4-Chlorobenzhydryl)-4-methylpiperazine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,1-(p-Chloro-alpha-phenylbenzyl)-4-methylpiperazine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,5-23-01-00235 (Beilstein Handbook Reference)
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Alergicide
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,BRN 0272719
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorcycline
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorcyclizine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorcyclizinum
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorcyclizinum [INN-Latin]
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorocycline
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Chlorocyclizine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Clorciclizina
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Clorciclizina [DCIT]
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Clorciclizinio
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Clorciclizinio [INN-Spanish]
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Compound 47-282
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Di-paralen
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Diparalene
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,EINECS 201-446-0
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Histachlorazene
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Histantin
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Histantine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,HSDB 3217
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,N-Methyl-N'-(4-chlorobenzhydryl)piperazine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,NSC 25246
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Perazyl
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Piparalene
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,"Piperazine, 1-((4-chlorophenyl)phenylmethyl)-4-methyl-"
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,"Piperazine, 1-(p-chloro-alpha-phenylbenzyl)-4-methyl-"
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,Trihistan
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Synonyms,UNII-M26C4IP44P
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Systematic Names,Chlorcyclizine
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Systematic Names,"Piperazine, 1-((4-chlorophenyl)phenylmethyl)-4-methyl- (9CI)"
2020-09-15 18:28:53,https://chem.nlm.nih.gov/chemidplus/rn/82-93-9,Systematic Names,"Piperazine, 1-(p-chloro-alpha-phenylbenzyl)-4-methyl-"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Results Name,Tosylchloramide sodium [INN]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Name of Substance,Chloramine-t
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Name of Substance,Chloramine-t [NF]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Name of Substance,Tosylchloramide sodium [INN]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,(N-Chloro-p-toluenesulfonamido)sodium
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Acti-chlore
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,AI3-18426C
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Aktivin
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Anexol
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Aseptoclean
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,"Benzenesulfonamide, N-chloro-4-methyl-, sodium salt"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Berkendyl
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Caswell No. 170
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloralone
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloramin Dr. Fahlberg
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloramin Heyden
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloramine T
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloramine-t
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorasan
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chloraseptine
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorazan
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorazene
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorazone
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorina Aktivin
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorosol
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorozone
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Chlorseptol
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Cloramine T
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Clorina
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Clorosan
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Desinfect
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,EINECS 204-854-7
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,EPA Pesticide Chemical Code 076502
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Euclorina
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Gansil
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Gyneclorina
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Halamid
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Heliogen
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,HSDB 4303
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Kloramin
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Kloramine-T
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Mannolite
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Mianine
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Monochloramine T
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Multichlor
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,N-Chloro-4-methylbenzenesulfonamide sodium salt
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,N-Chloro-4-methylbenzylsulfonamide sodium salt
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,N-Chloro-p-toluenesulfonamide sodium
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,N-Chlorotoluenesulfonamide sodium salt
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,NSC 36959
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,"p-Toluenesulfonamide, N-chloro-, sodium salt"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium chloramine T
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium derivative of N-chloro-p-toluenesulfonamide trihydrate
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium N-chloro-p-toluenesulfonamide
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium p-toluenesulfonchloramide
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium p-toluenesulfonylchloramide
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Sodium tosylchloramide
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tampules
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tochlorine
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tolamine
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosilcloramida sodica
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosilcloramida sodica [INN-Spanish]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramid-natrium
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramide sodique
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramide sodique [INN-French]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramide sodium
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramidum natricum
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,Mesuprinum [INN-Latin]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,Tosylchloramidum natricum [INN-Latin]
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Synonyms,UNII-328AS34YM6
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Systematic Names,"Benzenesulfonamide, N-chloro-4-methyl-, sodium salt"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Systematic Names,"Benzenesulfonamide, N-chloro-4-methyl-, sodium salt (1:1)"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Systematic Names,"p-Toluenesulfonamide, N-chloro-, sodium salt"
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Systematic Names,Tosylchloramide sodium
2020-09-15 18:28:59,https://chem.nlm.nih.gov/chemidplus/rn/127-65-1,Superlist Name,Chloramine-t
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Results Name,Enasidenib [USAN:INN]
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Name of Substance,Enasidenib
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Name of Substance,Enasidenib [USAN:INN]
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,"2-Methyl-1-(4-(6-(trifluoromethyl)pyridin-2-yl)-6-(2-(trifluoromethyl)pyridin-4-ylamino)-1,3,5-triazin-2-ylamino)propan-2-ol"
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,"2-Propanol, 2-methyl-1-((4-(6-(trifluoromethyl)-2-pyridinyl)-6-((2-(trifluoromethyl)-4-pyridinyl)amino)-1,3,5-triazin-2-yl)amino)-"
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,AG-221
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,CC-90007 Free Base
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,Enasidenib
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,Enasidenib [INN]
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,IDHIFA
2020-09-15 18:29:04,https://chem.nlm.nih.gov/chemidplus/rn/1446502-11-9,Synonyms,UNII-3T1SS4E7AG
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Name of Substance,Sapacitabine
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Name of Substance,Sapacitabine [USAN:INN]
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,CS 682
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,CS-682
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,CS682
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,CYC 682
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,CYC682
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,"N-(1-(2-cyano-2-deoxy-beta-D-arabinofuranosyl)-1,2-dihydro-2-oxo-4-pyrimidinyl)hexadecanamide"
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,Sapacitabine
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Synonyms,UNII-W335P73C3L
2020-09-15 18:29:10,https://chem.nlm.nih.gov/chemidplus/rn/151823-14-2,Systematic Name,"Hexadecanamide, N-(1-(2-cyano-2-deoxy-beta-D-arabinofuranosyl)-1,2-dihydro-2-oxo-4-pyrimidinyl)-"
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Name of Substance,Isoxsuprine hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Name of Substance,Isoxsuprine hydrochloride [USP:JAN]
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,1-(p-Hydroxyphenyl)-2-(1'-methyl-2'-phenoxy)ethylaminopropanol-1 hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,2-(3-Phenoxy-2-propylamino)-1-(p-hydroxyphenyl)-1-propanol hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Duvadilan
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,EINECS 209-443-6
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,HSDB 3106
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Isolait
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Isoxsuprin hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Isoxsuprine HCl
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Isoxsuprine hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,p-Hydroxy-alpha-(1-((1-methyl-2-phenoxyethyl)amino)ethyl)benzyl alcohol hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Suprilent
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,UNII-V74TEQ36CO
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Vasodilan
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Vasoplex
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Synonyms,Vasotran
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Systematic Names,"Benzenemethanol, 4-hydroxy-alpha-(1-((1-methyl-2-phenoxyethyl)amino)ethyl)-, hydrochloride, stereoisomer"
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Systematic Names,"Benzyl alcohol, p-hydroxy-alpha-(1-((1-methyl-2-phenoxyethyl)amino)ethyl)-, hydrochloride"
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Systematic Names,Isoxsuprine hydrochloride
2020-09-15 18:29:16,https://chem.nlm.nih.gov/chemidplus/rn/579-56-6,Systematic Names,"Norephedrine, p-hydroxy-N-(1-methyl-2-phenoxyethyl)-, hydrochloride"
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Results Name,Mesuprine [INN]
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Name of Substance,Mesuprine [INN]
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Name of Substance,Mesurpine
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,Mesuprina
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,Mesuprina [INN-Spanish]
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,Mesuprine
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,Mesuprinum
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Synonyms,UNII-MEO9P8EX05
2020-09-15 18:29:22,https://chem.nlm.nih.gov/chemidplus/rn/7541-30-2,Systematic Names,"Methanesulfonamide, N-(2-hydroxy-5-(1-hydroxy-2-((2-(4-methoxyphenyl)ethyl)amino)propyl)phenyl)-"
