scrape_datetime,resource_agency,resource_link,rn_url
2020-09-17T22:47:30Z,MedlinePlusAll,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Dexamethasone+phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,MedlinePlusAll Mob,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Dexamethasone+phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Dexamethasone+21-phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=312-93-6,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=Dexamethasone+21-phosphate+OR+312-93-6+[rn],https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,RTECS,https://www.cdc.gov/niosh/rtecs/default.html,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22312-93-6%22+OR+%22%22+OR+%22Dexamethasone+21-phosphate%22,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22312-93-6%22+OR+%22%22+OR+%22Dexamethasone+21-phosphate%22,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,DSL,https://pollution-waste.canada.ca/substances-search/Substance/DisplaySubstanceDetails?Id=312-93-6,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,ChEBI,http://www.ebi.ac.uk/chebi/searchFreeText.do?searchString=312-93-6,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,CTD,http://ctdbase.org/detail.go?type=chem&acc=C004180,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=Dexamethasone%20sodium%20phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,ECHA,https://echa.europa.eu/brief-profile/-/briefprofile/100.005.667,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=312-93-6&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,EINECS,https://echa.europa.eu/substance-information/-/substanceinfo/100.005.667,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=312-93-6,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=312-93-6,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/2BP70L44PR,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=Dexamethasone+21-phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=Dexamethasone+21-phosphate,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:30Z,NA,http://www.google.com/search?q=%22VQODGRNSFPNSQE-CXSFZGCWSA-N%22,https://chem.nlm.nih.gov/chemidplus/rn/312-93-6
2020-09-17T22:47:37Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=Dexamethasone+Phosphate+sodium,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=dexamethasone+sodium+phosphate,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=dexamethasone+sodium+phosphate,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,DART,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=DART&term=%222392-39-4%22+,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,EMIC,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/r?dbs+toxline:@and+@term+@rn+2392-39-4+@term+@org+EMIC,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Dexamethasone+sodium+phosphate,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=Dexamethasone+sodium+Phosphate+[text],https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,RTECS,https://www.cdc.gov/niosh/rtecs/default.html,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%222392-39-4%22+OR+%22%22+,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%222392-39-4%22+OR+%22%22+,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,TSCAINV,https://iaspub.epa.gov/sor_internet/registry/substreg/searchandretrieve/advancedsearch/externalSearch.do?p_type=CASNO&p_value=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,ChEBI,http://www.ebi.ac.uk/chebi/searchFreeText.do?searchString=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=DEXAMETHASONE,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,ECHA,https://echa.europa.eu/brief-profile/-/briefprofile/100.017.495,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=2392-39-4&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,EINECS,https://echa.europa.eu/substance-information/-/substanceinfo/100.017.495,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,EPA SRS,https://iaspub.epa.gov/sor_internet/registry/substreg/searchandretrieve/advancedsearch/externalSearch.do?p_type=CASNO&p_value=2392-39-4,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/AI9376Y64P,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=Dexamethasone+Phosphate,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=Dexamethasone+Phosphate,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:37Z,NA,http://www.google.com/search?q=%22PLCQGRYPOISRTQ-FCJDYXGNSA-L%22,https://chem.nlm.nih.gov/chemidplus/rn/2392-39-4
2020-09-17T22:47:45Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/238750-77-1,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=CHR-2797,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=238750-77-1,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22238750-77-1%22+OR+%22%22+OR+%22CHR+2797%22,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22238750-77-1%22+OR+%22%22+OR+%22CHR+2797%22,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,CTD,http://ctdbase.org/detail.go?type=chem&acc=C531970,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=238750-77-1&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=238750-77-1,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=238750-77-1,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/KZK563J2UW,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=CHR+2797+OR+Tosedostat,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:47:45Z,NA,http://www.google.com/search?q=%22FWFGIHPGRQZWIW-SQNIBIBYSA-N%22,https://chem.nlm.nih.gov/chemidplus/rn/238750-77-1
2020-09-17T22:48:03Z,CCRIS,https://pubchem.ncbi.nlm.nih.gov/substance/?source=CCRIS&sourceid=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DART,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=DART&term=%2254-31-9%22+,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EMIC,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/r?dbs+toxline:@and+@term+@rn+54-31-9+@term+@org+EMIC,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,GENETOX,https://pubchem.ncbi.nlm.nih.gov/substance/?source=gene-tox&sourceid=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,HSDB,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3086,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,HSDB Mob,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3086,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,LactMed,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM123,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,LactMed Mob,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM123,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,LiverTox,https://www.ncbi.nlm.nih.gov/books/n/livertox/LoopDiuretics,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MedlinePlusAll,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MedlinePlusAll Mob,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MedlinePlusDrug,https://www.nlm.nih.gov/medlineplus/druginfo/meds/a682858.html,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MedlinePlusDrug Mob,http://m.medlineplus.gov/druginfo/meds/a682858.html,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,MeSH Heading,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,Pillbox,https://pillbox.nlm.nih.gov/pillimage/search_results.php?submit=Search&splid=&getingredient=Furosemide#results,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=Furosemide+OR+54-31-9+[rn],https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=Furosemide+OR+54-31-9+[rn],https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Furosemide+OR+54-31-9+[rn],https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=Furosemide+OR+54-31-9+[rn],https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=Furosemide+OR+54-31-9+[rn],https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,RTECS,https://www.cdc.gov/niosh/rtecs/default.html,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%2254-31-9%22+OR+%22Furosemide%22+,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%2254-31-9%22+OR+%22Furosemide%22+,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DSL,https://pollution-waste.canada.ca/substances-search/Substance/DisplaySubstanceDetails?Id=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,IARC,http://monographs.iarc.fr/ENG/Monographs/vol50/mono50.pdf,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,NTPT,http://ntp.niehs.nih.gov/index.cfm?objectid=07089914-FDE4-C583-1F13CC110E963972,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,CAMEO,https://m.cameochemicals.noaa.gov/chemical/20426,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,ChEBI,http://www.ebi.ac.uk/chebi/searchFreeText.do?searchString=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,CTD,http://ctdbase.org/detail.go?type=chem&acc=D005665,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DrugBank,http://www.drugbank.ca/drugs/DB00695,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,DrugDigest,https://host1.medcohealth.com/medco/consumer/ehealth/druginfo/dldruglist.jsp?dlsearch.jsp&accessLink=CategorySearchClass&drugname=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=FUROSEMIDE,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=54-31-9&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EINECS,https://echa.europa.eu/substance-information/-/substanceinfo/100.000.185,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EPA Envirofacts,http://www.epa.gov/enviro/html/emci/chemref/54319.html,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,EPA SRS,https://iaspub.epa.gov/sor_internet/registry/substreg/searchandretrieve/advancedsearch/externalSearch.do?p_type=CASNO&p_value=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/7LXU5N7ZO5,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,IUCLID,http://esis.jrc.ec.europa.eu/doc/IUCLID/datasheet/54319.pdf,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,NIAID ChemDB,https://chemdb.niaid.nih.gov/CompoundDetails.aspx?cas_no=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,NTP DBS,https://tools.niehs.nih.gov/ntp_tox/index.cfm?fuseaction=ntpsearch.searchresults&searchterm=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,SRC DATALOG,http://esc.syrres.com/scripts/CASdlcgi.exe?CASNUM=54-31-9,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,Wikipedia,http://en.wikipedia.org/wiki/Furosemide,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:03Z,NA,http://www.google.com/search?q=%22ZZUFCTLCJUWOSV-UHFFFAOYSA-N%22,https://chem.nlm.nih.gov/chemidplus/rn/54-31-9
2020-09-17T22:48:11Z,CCRIS,https://pubchem.ncbi.nlm.nih.gov/substance/?source=CCRIS&sourceid=54-49-9,https://chem.nlm.nih.gov/chemidplus/rn/54-49-9
2020-09-17T22:48:11Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=Metaraminol,https://chem.nlm.nih.gov/chemidplus/rn/54-49-9
2020-09-17T22:48:11Z,DART,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=DART&term=%2254-49-9%22+,https://chem.nlm.nih.gov/chemidplus/rn/54-49-9
